4d3b0460f538b3c4adec6fc7c690bd0d	gi|2413015895|gb|CP104059.1|	93.562	100	6.11e-91	233	195108	Fusarium falciforme	ascomycete fungi	Fusarium falciforme
55b69e0eb206085ceac435a6fadc2425	gi|515418958|gb|JX995167.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
55b69e0eb206085ceac435a6fadc2425	gi|959315749|gb|KT952466.1|	98.419	100	2.32e-120	253	463189	Centropages typicus	crustaceans	Centropages typicus
55b69e0eb206085ceac435a6fadc2425	gi|936253212|gb|KT208907.1|	98.413	99	8.34e-120	252	463189	Centropages typicus	crustaceans	Centropages typicus
55b69e0eb206085ceac435a6fadc2425	gi|515419133|gb|JX995173.1|	98.413	99	8.34e-120	252	463189	Centropages typicus	crustaceans	Centropages typicus
55b69e0eb206085ceac435a6fadc2425	gi|515419131|gb|JX995172.1|	98.413	99	8.34e-120	252	463189	Centropages typicus	crustaceans	Centropages typicus
1059380554a1b88237826d20b72eae99	gi|936253002|gb|KT208802.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
1059380554a1b88237826d20b72eae99	gi|515418966|gb|JX995168.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
1059380554a1b88237826d20b72eae99	gi|515418958|gb|JX995167.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
1059380554a1b88237826d20b72eae99	gi|515418943|gb|JX995166.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
1059380554a1b88237826d20b72eae99	gi|959315753|gb|KT952468.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
1059380554a1b88237826d20b72eae99	gi|515419127|gb|JX995171.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
1059380554a1b88237826d20b72eae99	gi|515418970|gb|JX995170.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
1059380554a1b88237826d20b72eae99	gi|936253212|gb|KT208907.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
1059380554a1b88237826d20b72eae99	gi|515419133|gb|JX995173.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
1059380554a1b88237826d20b72eae99	gi|515418933|gb|JX995165.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
54bad8ba603abc9d29b352bac01d1551	gi|959315753|gb|KT952468.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
54bad8ba603abc9d29b352bac01d1551	gi|515419127|gb|JX995171.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
54bad8ba603abc9d29b352bac01d1551	gi|515418970|gb|JX995170.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
54bad8ba603abc9d29b352bac01d1551	gi|936253002|gb|KT208802.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
54bad8ba603abc9d29b352bac01d1551	gi|515418966|gb|JX995168.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
54bad8ba603abc9d29b352bac01d1551	gi|515418958|gb|JX995167.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
54bad8ba603abc9d29b352bac01d1551	gi|515418943|gb|JX995166.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
54bad8ba603abc9d29b352bac01d1551	gi|959315749|gb|KT952466.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
54bad8ba603abc9d29b352bac01d1551	gi|936253212|gb|KT208907.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
54bad8ba603abc9d29b352bac01d1551	gi|515419133|gb|JX995173.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
1e7d36b94db50b1cf2b42ec99b22df05	gi|936253002|gb|KT208802.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
1e7d36b94db50b1cf2b42ec99b22df05	gi|515418966|gb|JX995168.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
1e7d36b94db50b1cf2b42ec99b22df05	gi|515418958|gb|JX995167.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
1e7d36b94db50b1cf2b42ec99b22df05	gi|959315753|gb|KT952468.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
1e7d36b94db50b1cf2b42ec99b22df05	gi|515419127|gb|JX995171.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
1e7d36b94db50b1cf2b42ec99b22df05	gi|515418970|gb|JX995170.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
1e7d36b94db50b1cf2b42ec99b22df05	gi|936253212|gb|KT208907.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
1e7d36b94db50b1cf2b42ec99b22df05	gi|515419133|gb|JX995173.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
1e7d36b94db50b1cf2b42ec99b22df05	gi|515418933|gb|JX995165.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
1e7d36b94db50b1cf2b42ec99b22df05	gi|156186220|gb|EU016221.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
825c1bfeae6eb4bb53703d4c167dc73c	gi|936253002|gb|KT208802.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
825c1bfeae6eb4bb53703d4c167dc73c	gi|515418966|gb|JX995168.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
825c1bfeae6eb4bb53703d4c167dc73c	gi|515418958|gb|JX995167.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
825c1bfeae6eb4bb53703d4c167dc73c	gi|959315753|gb|KT952468.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
825c1bfeae6eb4bb53703d4c167dc73c	gi|515419127|gb|JX995171.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
825c1bfeae6eb4bb53703d4c167dc73c	gi|515418970|gb|JX995170.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
825c1bfeae6eb4bb53703d4c167dc73c	gi|936253212|gb|KT208907.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
825c1bfeae6eb4bb53703d4c167dc73c	gi|515419133|gb|JX995173.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
825c1bfeae6eb4bb53703d4c167dc73c	gi|515418933|gb|JX995165.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
825c1bfeae6eb4bb53703d4c167dc73c	gi|156186220|gb|EU016221.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
94b014f9260f7a8bf659313b78b50f77	gi|959315753|gb|KT952468.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
94b014f9260f7a8bf659313b78b50f77	gi|515419127|gb|JX995171.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
94b014f9260f7a8bf659313b78b50f77	gi|515418970|gb|JX995170.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
94b014f9260f7a8bf659313b78b50f77	gi|936253002|gb|KT208802.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
94b014f9260f7a8bf659313b78b50f77	gi|515418966|gb|JX995168.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
94b014f9260f7a8bf659313b78b50f77	gi|515418958|gb|JX995167.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
94b014f9260f7a8bf659313b78b50f77	gi|959315749|gb|KT952466.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
94b014f9260f7a8bf659313b78b50f77	gi|936253212|gb|KT208907.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
94b014f9260f7a8bf659313b78b50f77	gi|515419133|gb|JX995173.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
94b014f9260f7a8bf659313b78b50f77	gi|515419131|gb|JX995172.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
95042a85155133674279233586036550	gi|936253002|gb|KT208802.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
95042a85155133674279233586036550	gi|515418966|gb|JX995168.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
95042a85155133674279233586036550	gi|515418958|gb|JX995167.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
95042a85155133674279233586036550	gi|959315753|gb|KT952468.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
95042a85155133674279233586036550	gi|515419127|gb|JX995171.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
95042a85155133674279233586036550	gi|515418970|gb|JX995170.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
95042a85155133674279233586036550	gi|936253212|gb|KT208907.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
95042a85155133674279233586036550	gi|515419133|gb|JX995173.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
95042a85155133674279233586036550	gi|515418933|gb|JX995165.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
95042a85155133674279233586036550	gi|156186220|gb|EU016221.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
58ffb7d60838e4e52dc60e50600bd4d1	gi|156186220|gb|EU016221.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
58ffb7d60838e4e52dc60e50600bd4d1	gi|959315753|gb|KT952468.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
58ffb7d60838e4e52dc60e50600bd4d1	gi|515419127|gb|JX995171.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
58ffb7d60838e4e52dc60e50600bd4d1	gi|515418970|gb|JX995170.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
58ffb7d60838e4e52dc60e50600bd4d1	gi|936253002|gb|KT208802.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
58ffb7d60838e4e52dc60e50600bd4d1	gi|515418966|gb|JX995168.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
58ffb7d60838e4e52dc60e50600bd4d1	gi|515418958|gb|JX995167.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
58ffb7d60838e4e52dc60e50600bd4d1	gi|959315749|gb|KT952466.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
58ffb7d60838e4e52dc60e50600bd4d1	gi|936253212|gb|KT208907.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
58ffb7d60838e4e52dc60e50600bd4d1	gi|515419133|gb|JX995173.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
cdb2033181c25916084e76c07015933b	gi|515418933|gb|JX995165.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
cdb2033181c25916084e76c07015933b	gi|936253002|gb|KT208802.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
cdb2033181c25916084e76c07015933b	gi|515418966|gb|JX995168.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
cdb2033181c25916084e76c07015933b	gi|515418958|gb|JX995167.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
cdb2033181c25916084e76c07015933b	gi|959315753|gb|KT952468.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
cdb2033181c25916084e76c07015933b	gi|515419127|gb|JX995171.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
cdb2033181c25916084e76c07015933b	gi|515418970|gb|JX995170.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
cdb2033181c25916084e76c07015933b	gi|936253212|gb|KT208907.1|	98.419	100	2.32e-120	253	463189	Centropages typicus	crustaceans	Centropages typicus
cdb2033181c25916084e76c07015933b	gi|515419133|gb|JX995173.1|	98.419	100	2.32e-120	253	463189	Centropages typicus	crustaceans	Centropages typicus
cdb2033181c25916084e76c07015933b	gi|156186220|gb|EU016221.1|	98.419	100	2.32e-120	253	463189	Centropages typicus	crustaceans	Centropages typicus
bd1ce6443d86adcf6314dfad5c268376	gi|936253002|gb|KT208802.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
bd1ce6443d86adcf6314dfad5c268376	gi|515418966|gb|JX995168.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
bd1ce6443d86adcf6314dfad5c268376	gi|515418958|gb|JX995167.1|	99.605	100	2.30e-125	253	463189	Centropages typicus	crustaceans	Centropages typicus
bd1ce6443d86adcf6314dfad5c268376	gi|959315753|gb|KT952468.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
bd1ce6443d86adcf6314dfad5c268376	gi|515419127|gb|JX995171.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
bd1ce6443d86adcf6314dfad5c268376	gi|515418970|gb|JX995170.1|	99.603	99	8.28e-125	252	463189	Centropages typicus	crustaceans	Centropages typicus
bd1ce6443d86adcf6314dfad5c268376	gi|936253212|gb|KT208907.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
bd1ce6443d86adcf6314dfad5c268376	gi|515419133|gb|JX995173.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
bd1ce6443d86adcf6314dfad5c268376	gi|515418933|gb|JX995165.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
bd1ce6443d86adcf6314dfad5c268376	gi|156186220|gb|EU016221.1|	99.209	100	1.07e-123	253	463189	Centropages typicus	crustaceans	Centropages typicus
dbf2c92c1791727c2f53cf24e9a31a9a	gi|959315753|gb|KT952468.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
dbf2c92c1791727c2f53cf24e9a31a9a	gi|515419127|gb|JX995171.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
dbf2c92c1791727c2f53cf24e9a31a9a	gi|515418970|gb|JX995170.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
dbf2c92c1791727c2f53cf24e9a31a9a	gi|936253002|gb|KT208802.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
dbf2c92c1791727c2f53cf24e9a31a9a	gi|515418966|gb|JX995168.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
dbf2c92c1791727c2f53cf24e9a31a9a	gi|515418958|gb|JX995167.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
dbf2c92c1791727c2f53cf24e9a31a9a	gi|515418933|gb|JX995165.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
dbf2c92c1791727c2f53cf24e9a31a9a	gi|959315757|gb|KT952470.1|	99.190	98	2.32e-120	247	463189	Centropages typicus	crustaceans	Centropages typicus
dbf2c92c1791727c2f53cf24e9a31a9a	gi|959315749|gb|KT952466.1|	98.419	100	2.32e-120	253	463189	Centropages typicus	crustaceans	Centropages typicus
dbf2c92c1791727c2f53cf24e9a31a9a	gi|936253212|gb|KT208907.1|	98.413	99	8.34e-120	252	463189	Centropages typicus	crustaceans	Centropages typicus
9d07060e6b5ce7cd551899f9c3ad781a	gi|959315749|gb|KT952466.1|	99.206	99	3.85e-123	252	463189	Centropages typicus	crustaceans	Centropages typicus
9d07060e6b5ce7cd551899f9c3ad781a	gi|936253002|gb|KT208802.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
9d07060e6b5ce7cd551899f9c3ad781a	gi|515418968|gb|JX995169.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
9d07060e6b5ce7cd551899f9c3ad781a	gi|515418966|gb|JX995168.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
9d07060e6b5ce7cd551899f9c3ad781a	gi|515418958|gb|JX995167.1|	98.814	100	4.98e-122	253	463189	Centropages typicus	crustaceans	Centropages typicus
9d07060e6b5ce7cd551899f9c3ad781a	gi|959315753|gb|KT952468.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
9d07060e6b5ce7cd551899f9c3ad781a	gi|515419127|gb|JX995171.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
9d07060e6b5ce7cd551899f9c3ad781a	gi|515418970|gb|JX995170.1|	98.810	99	1.79e-121	252	463189	Centropages typicus	crustaceans	Centropages typicus
9d07060e6b5ce7cd551899f9c3ad781a	gi|936253212|gb|KT208907.1|	98.419	100	2.32e-120	253	463189	Centropages typicus	crustaceans	Centropages typicus
9d07060e6b5ce7cd551899f9c3ad781a	gi|515419133|gb|JX995173.1|	98.419	100	2.32e-120	253	463189	Centropages typicus	crustaceans	Centropages typicus
ee531468b7b96a0d7d23df091f79f7f6	gi|936253002|gb|KT208802.1|	98.419	100	2.32e-120	253	463189	Centropages typicus	crustaceans	Centropages typicus
ee531468b7b96a0d7d23df091f79f7f6	gi|515418966|gb|JX995168.1|	98.419	100	2.32e-120	253	463189	Centropages typicus	crustaceans	Centropages typicus
ee531468b7b96a0d7d23df091f79f7f6	gi|515418958|gb|JX995167.1|	98.419	100	2.32e-120	253	463189	Centropages typicus	crustaceans	Centropages typicus
ee531468b7b96a0d7d23df091f79f7f6	gi|959315753|gb|KT952468.1|	98.413	99	8.34e-120	252	463189	Centropages typicus	crustaceans	Centropages typicus
ee531468b7b96a0d7d23df091f79f7f6	gi|515419127|gb|JX995171.1|	98.413	99	8.34e-120	252	463189	Centropages typicus	crustaceans	Centropages typicus
ee531468b7b96a0d7d23df091f79f7f6	gi|515418970|gb|JX995170.1|	98.413	99	8.34e-120	252	463189	Centropages typicus	crustaceans	Centropages typicus
ee531468b7b96a0d7d23df091f79f7f6	gi|936253212|gb|KT208907.1|	98.024	100	1.08e-118	253	463189	Centropages typicus	crustaceans	Centropages typicus
ee531468b7b96a0d7d23df091f79f7f6	gi|515419133|gb|JX995173.1|	98.024	100	1.08e-118	253	463189	Centropages typicus	crustaceans	Centropages typicus
ee531468b7b96a0d7d23df091f79f7f6	gi|515418933|gb|JX995165.1|	98.024	100	1.08e-118	253	463189	Centropages typicus	crustaceans	Centropages typicus
ee531468b7b96a0d7d23df091f79f7f6	gi|156186220|gb|EU016221.1|	98.024	100	1.08e-118	253	463189	Centropages typicus	crustaceans	Centropages typicus
7465e8628b63348a555bdfae5cbf003a	gi|194579818|gb|EU835658.1|	91.093	98	5.19e-87	247	547546	Dasybranchus sp. DH1	segmented worms	Dasybranchus sp. DH1
7465e8628b63348a555bdfae5cbf003a	gi|1791079874|gb|MK674497.1|	90.400	99	2.41e-85	250	135283	Podosphaera xanthii	powdery mildews	Podosphaera xanthii
c5e3053dd5a9972b8d7fb778b3ce22cb	gi|948299288|ref|NC_028330.1|	91.093	98	5.19e-87	247	468837	Lecanicillium saksenae	ascomycete fungi	Lecanicillium saksenae
c5e3053dd5a9972b8d7fb778b3ce22cb	gi|2833137965|gb|PQ468420.1|	90.688	98	2.41e-85	247	73501	Cordyceps militaris	ascomycete fungi	Cordyceps militaris
c5e3053dd5a9972b8d7fb778b3ce22cb	gi|1070408673|gb|KP722512.2|	90.688	98	2.41e-85	247	73501	Cordyceps militaris	ascomycete fungi	Cordyceps militaris
c5e3053dd5a9972b8d7fb778b3ce22cb	gi|1070408629|gb|KP722500.2|	90.688	98	2.41e-85	247	73501	Cordyceps militaris	ascomycete fungi	Cordyceps militaris
c5e3053dd5a9972b8d7fb778b3ce22cb	gi|1070408619|gb|KP722496.2|	90.688	98	2.41e-85	247	73501	Cordyceps militaris	ascomycete fungi	Cordyceps militaris
c5e3053dd5a9972b8d7fb778b3ce22cb	gi|1070059219|gb|KP722501.2|	90.688	98	2.41e-85	247	73501	Cordyceps militaris	ascomycete fungi	Cordyceps militaris
c5e3053dd5a9972b8d7fb778b3ce22cb	gi|2561340623|gb|OR260463.1|	90.688	98	2.41e-85	247	73501	Cordyceps militaris	ascomycete fungi	Cordyceps militaris
c5e3053dd5a9972b8d7fb778b3ce22cb	gi|2561340598|gb|OR260462.1|	90.688	98	2.41e-85	247	73501	Cordyceps militaris	ascomycete fungi	Cordyceps militaris
c5e3053dd5a9972b8d7fb778b3ce22cb	gi|833207968|gb|KP722499.1|	90.688	98	2.41e-85	247	73501	Cordyceps militaris	ascomycete fungi	Cordyceps militaris
